id,Transaction_Date,Store_ID,Prod_Num,Sale_Amount
688,2022-01-05,736,105551-T,188.12
689,2022-01-05,736,105418-B,20.36
690,2022-01-05,736,105681-B,40.36
691,2022-01-05,736,105583-B,24.20
692,2022-01-05,736,105682-A,29.30
693,2022-01-05,736,105466-S,9.95
694,2022-01-05,736,105664-A,12.12
695,2022-01-05,736,105683-B,27.52
696,2022-01-05,737,105684-M,34.64
697,2022-01-05,738,105685-A,14.60
698,2022-01-05,739,105570-M,36.15
699,2022-01-05,801,105626-S,6.02
700,2022-01-05,802,105575-T,165.50
701,2022-01-05,804,105686-A,24.33
702,2022-01-05,807,105645-B,27.52
703,2022-01-05,810,105320-IT,30.16
704,2022-01-05,811,105687-S,9.09
705,2022-01-05,813,105688-S,12.12
706,2022-01-05,814,105344-IT,265.07
707,2022-01-05,815,105602-S,8.45
708,2022-01-05,815,105689-S,10.16
709,2022-01-05,816,105447-M,50.96
710,2022-01-05,817,105311-IT,69.90
711,2022-01-05,817,105269-IT,343.97
712,2022-01-05,817,105690-A,43.30
713,2022-01-05,818,105691-M,39.75
714,2022-01-05,819,105287-IT,126.18
715,2022-01-05,819,105614-A,20.36
716,2022-01-05,820,105619-T,144.00
717,2022-01-05,822,105268-IT,346.68
718,2022-01-05,822,105692-S,10.16
719,2022-01-05,823,105682-A,29.30
720,2022-01-05,825,105598-T,206.16
721,2022-01-05,825,105434-S,2.88
722,2022-01-05,825,105577-T,215.77
723,2022-01-05,826,105273-IT,303.52
724,2022-01-05,827,105302-IT,77.36
725,2022-01-05,828,105447-M,50.96
726,2022-01-05,828,105530-B,20.36
727,2022-01-05,830,105257-IT,715.00
728,2022-01-05,831,105252-IT,815.00
729,2022-01-05,831,105644-A,16.60
730,2022-01-05,835,105297-IT,107.06
731,2022-01-05,835,105538-IT,76.36
732,2022-01-05,835,105626-S,6.02
733,2022-01-05,836,105363-M,19.48
734,2022-01-05,836,105572-B,24.28
735,2022-01-05,837,105281-IT,238.56
736,2022-01-05,838,105288-IT,119.81
737,2022-01-05,838,105384-A,23.44
738,2022-01-05,839,105425-M,66.00
739,2022-01-05,840,105606-M,27.52
740,2022-01-05,841,105546-T,212.32
741,2022-01-05,844,105598-T,206.16
742,2022-01-05,847,105693-B,27.52
743,2022-01-05,848,105491-T,253.40
744,2022-01-05,849,105578-S,9.09
745,2022-01-05,850,105260-IT,652.90
746,2022-01-05,850,105373-T,88.42
747,2022-01-05,850,105655-M,61.14
748,2022-01-05,851,105319-IT,30.16
749,2022-01-05,851,105635-T,209.24
750,2022-01-05,851,105533-M,26.40
751,2022-01-05,853,105359-B,23.44
752,2022-01-05,853,105407-T,223.80
753,2022-01-05,865,105664-A,12.12
754,2022-01-05,867,105408-S,4.32
755,2022-01-05,867,105515-A,26.52
756,2022-01-05,868,105665-T,155.00
757,2022-01-05,871,105492-S,17.70
758,2022-01-05,901,105403-T,214.32
759,2022-01-05,903,105694-S,7.85
760,2022-01-05,903,105432-S,6.02
761,2022-01-05,903,105695-T,228.77
762,2022-01-05,905,105317-IT,33.13
763,2022-01-05,905,105411-S,20.36
764,2022-01-05,906,105696-S,12.70
765,2022-01-05,906,105697-A,15.35
766,2022-01-05,907,105673-T,232.40
767,2022-01-05,909,105504-A,32.64
768,2022-01-05,910,105438-A,28.92
769,2022-01-05,911,105487-S,9.95
770,2022-01-06,703,105283-IT,237.28
771,2022-01-06,703,105701-M,24.33
772,2022-01-06,705,105702-T,253.40
773,2022-01-06,705,105703-B,17.70
774,2022-01-06,706,105687-S,9.09
775,2022-01-06,706,105487-S,9.95
776,2022-01-06,707,105637-M,57.70
777,2022-01-06,708,105553-T,134.80
778,2022-01-06,709,105328-IT,1250.96
779,2022-01-06,709,105594-T,144.40
780,2022-01-06,709,105654-T,152.40
781,2022-01-06,711,105249-IT,852.94
782,2022-01-06,712,105663-M,52.96
783,2022-01-06,712,105608-A,12.15
784,2022-01-06,716,105305-IT,76.36
785,2022-01-06,716,105555-M,33.10
786,2022-01-06,717,105653-M,11.00
787,2022-01-06,718,105280-IT,254.90
788,2022-01-06,720,105528-A,24.28
789,2022-01-06,724,105536-M,40.55
790,2022-01-06,724,105523-M,12.15
791,2022-01-06,725,105557-S,6.85
792,2022-01-06,727,105283-IT,237.28
793,2022-01-06,728,105707-S,5.24
794,2022-01-06,728,105537-B,24.28
795,2022-01-06,728,105708-T,213.82
796,2022-01-06,729,105455-S,10.10
797,2022-01-06,730,105258-IT,701.88
798,2022-01-06,730,105353-A,20.36
799,2022-01-06,734,105352-M,47.61
800,2022-01-06,735,105589-M,23.44
801,2022-01-06,736,105458-IT,637.52
802,2022-01-06,736,105699-IT,32.11
803,2022-01-06,736,105313-IT,68.88
804,2022-01-06,736,105305-IT,76.36
805,2022-01-06,736,105346-IT,318.96
806,2022-01-06,736,105319-IT,30.16
807,2022-01-06,736,105463-IT,265.07
808,2022-01-06,736,105700-IT,131.07
809,2022-01-06,736,105694-S,7.85
810,2022-01-06,736,105489-S,2.40
811,2022-01-06,736,105709-B,74.28
812,2022-01-06,736,105487-S,9.95
813,2022-01-06,736,105563-T,171.90
814,2022-01-06,736,105710-A,9.09
815,2022-01-06,736,105711-B,24.28
816,2022-01-06,736,105712-S,6.02
817,2022-01-06,736,105713-S,12.40
818,2022-01-06,736,105373-T,88.42
819,2022-01-06,736,105365-T,221.48
820,2022-01-06,736,105544-T,214.32
821,2022-01-06,736,105439-M,48.00
822,2022-01-06,736,105476-M,6.00
823,2022-01-06,736,105655-M,61.14
824,2022-01-06,736,105376-M,44.50
825,2022-01-06,736,105646-M,57.70
826,2022-01-06,736,105529-M,16.60
827,2022-01-06,736,105667-M,7.00
828,2022-01-06,736,105714-T,152.40
829,2022-01-06,736,105715-A,39.75
830,2022-01-06,736,105716-S,12.70
831,2022-01-06,736,105453-T,159.58
832,2022-01-06,736,105364-S,17.70
833,2022-01-06,736,105509-A,12.00
834,2022-01-06,736,105574-A,13.13
835,2022-01-06,736,105481-T,74.50
836,2022-01-06,736,105384-A,23.44
837,2022-01-06,736,105695-T,228.77
838,2022-01-06,736,105717-B,20.36
839,2022-01-06,736,105718-B,24.28
840,2022-01-06,736,105416-B,13.13
841,2022-01-06,736,105719-B,20.36
842,2022-01-06,736,105517-S,7.85
843,2022-01-06,736,105682-A,29.30
844,2022-01-06,736,105368-T,189.00
845,2022-01-06,736,105647-B,17.70
846,2022-01-06,737,105691-M,39.75
847,2022-01-06,738,105617-M,57.70
848,2022-01-06,739,105720-A,4.00
849,2022-01-06,739,105721-B,29.30
850,2022-01-06,801,105444-S,2.40
851,2022-01-06,802,105649-A,57.12
852,2022-01-06,803,105625-M,51.96
853,2022-01-06,803,105366-T,213.82
854,2022-01-06,804,105379-A,28.00
855,2022-01-06,806,105596-S,12.88
856,2022-01-06,806,105675-B,28.92
857,2022-01-06,807,105657-T,145.97
858,2022-01-06,807,105722-S,12.12
859,2022-01-06,810,105407-T,223.80
860,2022-01-06,812,105412-S,9.45
861,2022-01-06,813,105559-S,10.16
862,2022-01-06,814,105592-M,26.52
863,2022-01-06,814,105613-T,219.30
864,2022-01-06,815,105690-A,43.30
865,2022-01-06,815,105598-T,206.16
866,2022-01-06,816,105306-IT,76.36
867,2022-01-06,817,105286-IT,126.18
868,2022-01-06,821,105723-S,6.52
869,2022-01-06,823,105398-A,52.96
870,2022-01-06,823,105447-M,50.96
871,2022-01-06,825,105612-B,74.28
872,2022-01-06,827,105281-IT,238.56
873,2022-01-06,827,105446-B,12.70
874,2022-01-06,828,105250-IT,837.28
875,2022-01-06,828,105724-T,191.95
876,2022-01-06,830,105454-M,14.00
877,2022-01-06,830,105692-S,10.16
878,2022-01-06,830,105532-A,51.96
879,2022-01-06,831,105655-M,61.14
880,2022-01-06,833,105694-S,7.85
881,2022-01-06,834,105628-M,24.28
882,2022-01-06,834,105644-A,16.60
883,2022-01-06,835,105333-IT,1292.00
884,2022-01-06,835,105469-M,14.60
885,2022-01-06,835,105485-T,205.80
886,2022-01-06,836,105594-T,144.40
887,2022-01-06,836,105708-T,213.82
888,2022-01-06,836,105375-S,6.85
889,2022-01-06,837,105535-A,66.00
890,2022-01-06,837,105435-A,18.00
891,2022-01-06,838,105450-T,226.79
892,2022-01-06,840,105485-T,205.80
893,2022-01-06,840,105604-T,122.21
894,2022-01-06,841,105606-M,27.52
895,2022-01-06,841,105708-T,213.82
896,2022-01-06,843,105470-S,9.45
897,2022-01-06,844,105316-IT,33.13
898,2022-01-06,844,105408-S,4.32
899,2022-01-06,846,105258-IT,701.88
900,2022-01-06,846,105572-B,24.28
901,2022-01-06,847,105372-S,7.85
902,2022-01-06,848,105328-IT,1250.96
903,2022-01-06,848,105662-T,132.30
904,2022-01-06,850,105707-S,5.24
905,2022-01-06,852,105725-M,23.44
906,2022-01-06,853,105592-M,26.52
907,2022-01-06,865,105338-IT,1317.70
908,2022-01-06,865,105476-M,6.00
909,2022-01-06,866,105704-S,6.02
910,2022-01-06,867,105698-IT,683.36
911,2022-01-06,868,105461-IT,132.90
912,2022-01-06,870,105705-S,20.36
913,2022-01-06,871,105706-T,244.90
914,2022-01-06,872,105398-A,52.96
915,2022-01-06,902,105533-M,26.40
916,2022-01-06,904,105589-M,23.44
917,2022-01-06,905,105318-IT,30.62
918,2022-01-06,905,105248-IT,883.48
919,2022-01-06,905,105351-M,44.00
920,2022-01-06,906,105290-IT,114.71
921,2022-01-06,906,105412-S,9.45
922,2022-01-06,909,105603-T,178.80
923,2022-01-06,910,105702-T,253.40
924,2022-01-06,910,105358-A,14.00
925,2022-01-07,701,105276-IT,281.43
926,2022-01-07,701,105473-M,12.00
927,2022-01-07,703,105616-S,19.36
928,2022-01-07,705,105295-IT,108.33
929,2022-01-07,705,105327-IT,1257.12
930,2022-01-07,705,105407-T,223.80
931,2022-01-07,706,105726-S,12.12
932,2022-01-07,707,105447-M,50.96
933,2022-01-07,709,105555-M,33.10
934,2022-01-07,709,105624-M,57.12
935,2022-01-07,709,105647-B,17.70
936,2022-01-07,715,105690-A,43.30
937,2022-01-07,717,105639-M,39.75
938,2022-01-07,718,105349-M,8.00
939,2022-01-07,720,105566-A,39.72
940,2022-01-07,721,105249-IT,852.94
941,2022-01-07,721,105568-M,24.00
942,2022-01-07,722,105307-IT,75.88
943,2022-01-07,722,105472-S,6.02
944,2022-01-07,723,105337-IT,1301.88
945,2022-01-07,724,105293-IT,113.43
946,2022-01-07,726,105354-T,133.10
947,2022-01-07,727,105449-A,24.20
948,2022-01-07,728,105649-A,57.12
949,2022-01-07,729,105652-S,10.16
950,2022-01-07,731,105703-B,17.70
951,2022-01-07,732,105277-IT,272.24
952,2022-01-07,734,105461-IT,132.90
953,2022-01-07,734,105729-A,12.15
954,2022-01-07,735,105676-A,6.00
955,2022-01-07,736,105256-IT,752.82
956,2022-01-07,736,105333-IT,1292.00
957,2022-01-07,736,105342-IT,961.14
958,2022-01-07,736,105311-IT,69.90
959,2022-01-07,736,105306-IT,76.36
960,2022-01-07,736,105335-IT,1257.12
961,2022-01-07,736,105270-IT,336.48
962,2022-01-07,736,105730-B,26.52
963,2022-01-07,736,105685-A,14.60
964,2022-01-07,736,105465-A,23.44
965,2022-01-07,736,105379-A,28.00
966,2022-01-07,736,105731-B,17.70
967,2022-01-07,736,105427-S,10.16
968,2022-01-07,736,105510-T,166.00
969,2022-01-07,736,105732-B,20.36
970,2022-01-07,736,105733-A,65.50
971,2022-01-07,736,105401-B,23.44
972,2022-01-07,736,105545-T,157.28
973,2022-01-07,736,105567-B,26.52
974,2022-01-07,736,105439-M,48.00
975,2022-01-07,736,105497-M,61.14
976,2022-01-07,736,105518-M,20.36
977,2022-01-07,736,105734-M,57.12
978,2022-01-07,736,105601-M,112.00
979,2022-01-07,736,105735-M,44.40
980,2022-01-07,736,105480-M,12.00
981,2022-01-07,736,105736-M,20.36
982,2022-01-07,736,105716-S,12.70
983,2022-01-07,736,105353-A,20.36
984,2022-01-07,736,105737-T,115.28
985,2022-01-07,736,105738-S,10.10
986,2022-01-07,736,105369-T,228.30
987,2022-01-07,736,105739-A,6.00
988,2022-01-07,736,105689-S,10.16
989,2022-01-07,736,105740-T,165.50
990,2022-01-07,736,105504-A,32.64
991,2022-01-07,736,105718-B,24.28
992,2022-01-07,736,105374-B,20.36
993,2022-01-07,736,105741-B,17.70
994,2022-01-07,736,105446-B,12.70
995,2022-01-07,736,105742-B,25.45
996,2022-01-07,736,105584-B,24.28
997,2022-01-07,801,105312-IT,68.88
998,2022-01-07,801,105364-S,17.70
999,2022-01-07,802,105611-S,2.40
1000,2022-01-07,803,105601-M,112.00
1001,2022-01-07,805,105743-T,52.90
1002,2022-01-07,805,105618-M,27.61
1003,2022-01-07,806,105426-M,10.10
1004,2022-01-07,808,105744-T,111.60
1005,2022-01-07,810,105270-IT,336.48
1006,2022-01-07,810,105745-B,26.40
1007,2022-01-07,813,105646-M,57.70
1008,2022-01-07,816,105538-IT,76.36
1009,2022-01-07,817,105616-S,19.36
1010,2022-01-07,817,105746-B,26.52
1011,2022-01-07,817,105747-M,43.30
1012,2022-01-07,818,105612-B,74.28
1013,2022-01-07,820,105658-B,20.36
1014,2022-01-07,821,105538-IT,76.36
1015,2022-01-07,822,105588-S,9.45
1016,2022-01-07,822,105664-A,12.12
1017,2022-01-07,823,105748-S,2.88
1018,2022-01-07,824,105713-S,12.40
1019,2022-01-07,824,105570-M,36.15
1020,2022-01-07,825,105672-B,26.52
1021,2022-01-07,826,105375-S,6.85
1022,2022-01-07,827,105485-T,205.80
1023,2022-01-07,830,105616-S,19.36
1024,2022-01-07,831,105359-B,23.44
1025,2022-01-07,835,105491-T,253.40
1026,2022-01-07,835,105688-S,12.12
1027,2022-01-07,835,105600-S,9.95
1028,2022-01-07,836,105458-IT,637.52
1029,2022-01-07,836,105255-IT,771.36
1030,2022-01-07,836,105445-T,178.60
1031,2022-01-07,838,105445-T,178.60
1032,2022-01-07,838,105715-A,39.75
1033,2022-01-07,838,105749-T,217.34
1034,2022-01-07,841,105275-IT,296.60
1035,2022-01-07,842,105463-IT,265.07
1036,2022-01-07,842,105598-T,206.16
1037,2022-01-07,843,105384-A,23.44
1038,2022-01-07,844,105351-M,44.00
1039,2022-01-07,845,105381-M,55.00
1040,2022-01-07,846,105339-IT,1161.14
1041,2022-01-07,846,105355-B,24.28
1042,2022-01-07,847,105445-T,178.60
1043,2022-01-07,847,105392-T,187.25
1044,2022-01-07,847,105622-T,52.90
1045,2022-01-07,847,105564-S,12.12
1046,2022-01-07,848,105383-M,4.00
1047,2022-01-07,852,105656-S,12.70
1048,2022-01-07,865,105439-M,48.00
1049,2022-01-07,867,105384-A,23.44
1050,2022-01-07,870,105272-IT,312.70
1051,2022-01-07,870,105268-IT,346.68
1052,2022-01-07,871,105614-A,20.36
1053,2022-01-07,871,105727-M,50.96
1054,2022-01-07,872,105728-T,111.60
1055,2022-01-07,901,105705-S,20.36
1056,2022-01-07,901,105483-B,12.12
1057,2022-01-07,904,105307-IT,75.88
1058,2022-01-07,905,105723-S,6.52
1059,2022-01-07,905,105627-S,2.88
1060,2022-01-07,907,105721-B,29.30
1061,2022-01-07,908,105381-M,55.00
1062,2022-01-07,909,105566-A,39.72
1063,2022-01-07,910,105684-M,34.64
1064,2022-01-07,911,105616-S,19.36
1065,2022-01-08,701,105480-M,12.00
1066,2022-01-08,702,105313-IT,68.88
1067,2022-01-08,704,105548-M,6.00
1068,2022-01-08,705,105327-IT,1257.12
1069,2022-01-08,705,105286-IT,126.18
1070,2022-01-08,706,105751-M,26.52
1071,2022-01-08,706,105453-T,159.58
1072,2022-01-08,707,105752-T,171.90
1073,2022-01-08,708,105319-IT,30.16
1074,2022-01-08,709,105522-A,7.00
1075,2022-01-08,711,105557-S,6.85
1076,2022-01-08,712,105750-IT,34.14
1077,2022-01-08,713,105304-IT,76.53
1078,2022-01-08,713,105650-M,65.50
1079,2022-01-08,715,105674-T,193.25
1080,2022-01-08,717,105320-IT,30.16
1081,2022-01-08,717,105617-M,57.70
1082,2022-01-08,719,105693-B,27.52
1083,2022-01-08,719,105625-M,51.96
1084,2022-01-08,721,105684-M,34.64
1085,2022-01-08,721,105725-M,23.44
1086,2022-01-08,721,105448-M,6.00
1087,2022-01-08,724,105289-IT,119.28
1088,2022-01-08,724,105754-S,20.36
1089,2022-01-08,726,105729-A,12.15
1090,2022-01-08,726,105598-T,206.16
1091,2022-01-08,728,105340-IT,1291.71
1092,2022-01-08,728,105699-IT,32.11
1093,2022-01-08,728,105696-S,12.70
1094,2022-01-08,729,105311-IT,69.90
1095,2022-01-08,729,105335-IT,1257.12
1096,2022-01-08,729,105755-A,57.70
1097,2022-01-08,731,105756-T,206.16
1098,2022-01-08,734,105377-A,5.00
1099,2022-01-08,734,105426-M,10.10
1100,2022-01-08,734,105677-A,61.14
1101,2022-01-08,734,105409-A,36.15
1102,2022-01-08,735,105757-T,204.58
1103,2022-01-08,735,105758-T,132.30
1104,2022-01-08,736,105279-IT,272.24
1105,2022-01-08,736,105337-IT,1301.88
1106,2022-01-08,736,105332-IT,1250.96
1107,2022-01-08,736,105295-IT,108.33
1108,2022-01-08,736,105346-IT,318.96
1109,2022-01-08,736,105462-IT,109.22
1110,2022-01-08,736,105290-IT,114.71
1111,2022-01-08,736,105463-IT,265.07
1112,2022-01-08,736,105315-IT,34.43
1113,2022-01-08,736,105274-IT,296.60
1114,2022-01-08,736,105629-B,15.24
1115,2022-01-08,736,105422-T,116.20
1116,2022-01-08,736,105687-S,9.09
1117,2022-01-08,736,105562-B,25.45
1118,2022-01-08,736,105393-B,43.13
1119,2022-01-08,736,105759-T,241.40
1120,2022-01-08,736,105437-T,187.25
1121,2022-01-08,736,105713-S,12.40
1122,2022-01-08,736,105760-S,7.85
1123,2022-01-08,736,105761-T,171.98
1124,2022-01-08,736,105756-T,206.16
1125,2022-01-08,736,105762-B,58.92
1126,2022-01-08,736,105495-A,13.00
1127,2022-01-08,736,105527-T,228.30
1128,2022-01-08,736,105763-S,10.10
1129,2022-01-08,736,105380-M,28.92
1130,2022-01-08,736,105383-M,4.00
1131,2022-01-08,736,105568-M,24.00
1132,2022-01-08,736,105536-M,40.55
1133,2022-01-08,736,105476-M,6.00
1134,2022-01-08,736,105669-M,12.00
1135,2022-01-08,736,105511-M,24.33
1136,2022-01-08,736,105406-M,57.12
1137,2022-01-08,736,105363-M,19.48
1138,2022-01-08,736,105714-T,152.40
1139,2022-01-08,736,105708-T,213.82
1140,2022-01-08,736,105715-A,39.75
1141,2022-01-08,736,105677-A,61.14
1142,2022-01-08,736,105378-T,155.60
1143,2022-01-08,736,105573-B,76.52
1144,2022-01-08,736,105435-A,18.00
1145,2022-01-08,736,105501-A,52.40
1146,2022-01-08,736,105449-A,24.20
1147,2022-01-08,736,105764-B,74.28
1148,2022-01-08,736,105649-A,57.12
1149,2022-01-08,736,105419-B,20.32
1150,2022-01-08,736,105765-B,20.36
1151,2022-01-08,736,105532-A,51.96
1152,2022-01-08,736,105683-B,27.52
1153,2022-01-08,737,105274-IT,296.60
1154,2022-01-08,737,105531-A,57.70
1155,2022-01-08,738,105528-A,24.28
1156,2022-01-08,738,105471-S,7.85
1157,2022-01-08,801,105465-A,23.44
1158,2022-01-08,802,105766-T,111.90
1159,2022-01-08,802,105739-A,6.00
1160,2022-01-08,803,105767-S,12.88
1161,2022-01-08,805,105768-B,13.13
1162,2022-01-08,806,105490-B,28.92
1163,2022-01-08,806,105661-T,111.90
1164,2022-01-08,807,105263-IT,379.40
1165,2022-01-08,809,105338-IT,1317.70
1166,2022-01-08,809,105769-B,17.70
1167,2022-01-08,810,105297-IT,107.06
1168,2022-01-08,811,105646-M,57.70
1169,2022-01-08,811,105643-A,12.00
1170,2022-01-08,812,105458-IT,637.52
1171,2022-01-08,812,105441-S,7.85
1172,2022-01-08,813,105736-M,20.36
1173,2022-01-08,814,105375-S,6.85
1174,2022-01-08,815,105560-M,8.00
1175,2022-01-08,815,105689-S,10.16
1176,2022-01-08,816,105460-IT,72.50
1177,2022-01-08,820,105556-A,39.75
1178,2022-01-08,821,105592-M,26.52
1179,2022-01-08,822,105744-T,111.60
1180,2022-01-08,822,105770-T,201.80
1181,2022-01-08,824,105595-S,12.40
1182,2022-01-08,824,105545-T,157.28
1183,2022-01-08,826,105363-M,19.48
1184,2022-01-08,826,105420-S,20.36
1185,2022-01-08,827,105325-IT,1717.70
1186,2022-01-08,829,105771-B,23.44
1187,2022-01-08,830,105506-B,17.70
1188,2022-01-08,832,105570-M,36.15
1189,2022-01-08,833,105313-IT,68.88
1190,2022-01-08,833,105424-T,192.26
1191,2022-01-08,833,105413-A,57.70
1192,2022-01-08,834,105559-S,10.16
1193,2022-01-08,835,105564-S,12.12
1194,2022-01-08,835,105586-A,8.00
1195,2022-01-08,836,105772-T,134.56
1196,2022-01-08,837,105463-IT,265.07
1197,2022-01-08,837,105574-A,13.13
1198,2022-01-08,838,105610-A,10.10
1199,2022-01-08,838,105423-M,40.55
1200,2022-01-08,838,105773-T,219.30
1201,2022-01-08,839,105690-A,43.30
1202,2022-01-08,839,105530-B,20.36
1203,2022-01-08,840,105364-S,17.70
1204,2022-01-08,841,105263-IT,379.40
1205,2022-01-08,842,105312-IT,68.88
1206,2022-01-08,842,105294-IT,108.33
1207,2022-01-08,843,105539-IT,30.62
1208,2022-01-08,843,105396-S,17.70
1209,2022-01-08,843,105766-T,111.90
1210,2022-01-08,844,105763-S,10.10
1211,2022-01-08,844,105524-M,44.00
1212,2022-01-08,846,105542-A,12.30
1213,2022-01-08,847,105259-IT,698.80
1214,2022-01-08,847,105452-M,28.00
1215,2022-01-08,849,105563-T,171.90
1216,2022-01-08,850,105609-S,20.36
1217,2022-01-08,852,105774-M,12.12
1218,2022-01-08,866,105483-B,12.12
1219,2022-01-08,867,105599-S,8.36
1220,2022-01-08,868,105658-B,20.36
1221,2022-01-08,870,105331-IT,1294.30
1222,2022-01-08,870,105340-IT,1291.71
1223,2022-01-08,870,105753-M,63.70
1224,2022-01-08,872,105521-M,24.20
1225,2022-01-08,901,105663-M,52.96
1226,2022-01-08,902,105659-A,48.00
1227,2022-01-08,902,105568-M,24.00
1228,2022-01-08,902,105418-B,20.36
1229,2022-01-08,903,105370-S,8.45
1230,2022-01-08,905,105587-S,6.02
1231,2022-01-08,907,105411-S,20.36
1232,2022-01-08,910,105590-T,187.44
1233,2022-01-09,702,105735-M,44.40
1234,2022-01-09,703,105644-A,16.60
1235,2022-01-09,705,105640-S,13.13
1236,2022-01-09,706,105745-B,26.40
1237,2022-01-09,706,105775-T,201.80
1238,2022-01-09,707,105473-M,12.00
1239,2022-01-09,707,105453-T,159.58
1240,2022-01-09,709,105281-IT,238.56
1241,2022-01-09,711,105530-B,20.36
1242,2022-01-09,715,105359-B,23.44
1243,2022-01-09,716,105721-B,29.30
1244,2022-01-09,717,105593-S,20.36
1245,2022-01-09,718,105526-S,19.36
1246,2022-01-09,719,105776-A,24.20
1247,2022-01-09,719,105424-T,192.26
1248,2022-01-09,719,105599-S,8.36
1249,2022-01-09,721,105474-A,6.00
1250,2022-01-09,722,105777-A,61.14
1251,2022-01-09,724,105778-A,34.64
1252,2022-01-09,724,105524-M,44.00
1253,2022-01-09,727,105621-T,241.40
1254,2022-01-09,727,105660-A,47.61
1255,2022-01-09,728,105779-S,10.10
1256,2022-01-09,728,105551-T,188.12
1257,2022-01-09,729,105253-IT,801.88
1258,2022-01-09,729,105415-A,61.14
1259,2022-01-09,731,105262-IT,603.50
1260,2022-01-09,731,105640-S,13.13
1261,2022-01-09,732,105427-S,10.16
1262,2022-01-09,733,105518-M,20.36
1263,2022-01-09,734,105263-IT,379.40
1264,2022-01-09,734,105575-T,165.50
1265,2022-01-09,736,105329-IT,1061.14
1266,2022-01-09,736,105260-IT,652.90
1267,2022-01-09,736,105289-IT,119.28
1268,2022-01-09,736,105460-IT,72.50
1269,2022-01-09,736,105340-IT,1291.71
1270,2022-01-09,736,105347-IT,837.52
1271,2022-01-09,736,105459-IT,393.21
1272,2022-01-09,736,105280-IT,254.90
1273,2022-01-09,736,105302-IT,77.36
1274,2022-01-09,736,105700-IT,131.07
1275,2022-01-09,736,105693-B,27.52
1276,2022-01-09,736,105730-B,26.52
1277,2022-01-09,736,105752-T,171.90
1278,2022-01-09,736,105780-B,25.45
1279,2022-01-09,736,105441-S,7.85
1280,2022-01-09,736,105781-B,24.20
1281,2022-01-09,736,105522-A,7.00
1282,2022-01-09,736,105437-T,187.25
1283,2022-01-09,736,105707-S,5.24
1284,2022-01-09,736,105626-S,6.02
1285,2022-01-09,736,105782-S,20.36
1286,2022-01-09,736,105636-S,12.32
1287,2022-01-09,736,105743-T,52.90
1288,2022-01-09,736,105597-S,14.32
1289,2022-01-09,736,105401-B,23.44
1290,2022-01-09,736,105527-T,228.30
1291,2022-01-09,736,105783-B,29.30
1292,2022-01-09,736,105403-T,214.32
1293,2022-01-09,736,105747-M,43.30
1294,2022-01-09,736,105521-M,24.20
1295,2022-01-09,736,105353-A,20.36
1296,2022-01-09,736,105509-A,12.00
1297,2022-01-09,736,105502-B,23.44
1298,2022-01-09,736,105758-T,132.30
1299,2022-01-09,736,105449-A,24.20
1300,2022-01-09,736,105656-S,12.70
